crash_id,bus_involvement,heavy_rigid_truck_involvement,articulated_truck_involvement,vehicle_id
20191192,No,Yes,No,20191192_No_Yes_No
20193171,No,No,No,20193171_No_No_No
20195123,No,No,No,20195123_No_No_No
20195072,No,No,No,20195072_No_No_No
20191005,No,No,No,20191005_No_No_No
20192189,No,No,No,20192189_No_No_No
20191210,No,No,No,20191210_No_No_No
20191172,No,No,No,20191172_No_No_No
20192058,No,Yes,No,20192058_No_Yes_No
20192043,No,No,No,20192043_No_No_No
20192200,No,No,No,20192200_No_No_No
20193091,No,No,No,20193091_No_No_No
20195138,No,No,No,20195138_No_No_No
20196022,No,Yes,No,20196022_No_Yes_No
20191271,No,No,No,20191271_No_No_No
20193014,No,No,No,20193014_No_No_No
20195050,No,No,No,20195050_No_No_No
20192033,No,No,No,20192033_No_No_No
20191241,No,No,No,20191241_No_No_No
20195034,No,No,No,20195034_No_No_No
20191182,No,No,No,20191182_No_No_No
20196029,No,No,No,20196029_No_No_No
20192023,No,No,No,20192023_No_No_No
20191181,No,No,No,20191181_No_No_No
20191025,No,No,Yes,20191025_No_No_Yes
20191021,No,No,No,20191021_No_No_No
20192103,No,No,No,20192103_No_No_No
20192040,No,No,Yes,20192040_No_No_Yes
20194017,No,No,No,20194017_No_No_No
20192220,No,No,No,20192220_No_No_No
20192148,No,No,No,20192148_No_No_No
20195002,No,No,No,20195002_No_No_No
20192178,No,No,Yes,20192178_No_No_Yes
20192097,No,No,Yes,20192097_No_No_Yes
20193075,No,No,No,20193075_No_No_No
20192202,No,No,No,20192202_No_No_No
20195110,No,No,Yes,20195110_No_No_Yes
20195118,No,No,No,20195118_No_No_No
20192007,No,No,No,20192007_No_No_No
20191204,No,No,No,20191204_No_No_No
20195102,No,No,No,20195102_No_No_No
20194057,No,No,No,20194057_No_No_No
20195062,No,No,No,20195062_No_No_No
20195085,No,No,No,20195085_No_No_No
20192076,No,No,No,20192076_No_No_No
20192079,No,No,No,20192079_No_No_No
20195046,No,No,No,20195046_No_No_No
20193086,No,No,No,20193086_No_No_No
20198003,No,No,No,20198003_No_No_No
20192190,No,No,No,20192190_No_No_No
20191153,No,No,No,20191153_No_No_No
20192195,No,No,No,20192195_No_No_No
20195010,No,No,No,20195010_No_No_No
20195146,No,No,No,20195146_No_No_No
20191251,No,No,No,20191251_No_No_No
20193158,No,No,No,20193158_No_No_No
20192009,No,No,Yes,20192009_No_No_Yes
20192161,No,No,No,20192161_No_No_No
20194074,No,No,Yes,20194074_No_No_Yes
20191046,No,Yes,No,20191046_No_Yes_No
20195078,No,No,No,20195078_No_No_No
20193191,No,No,No,20193191_No_No_No
20191053,Yes,No,No,20191053_Yes_No_No
20191299,No,No,No,20191299_No_No_No
20194009,No,No,No,20194009_No_No_No
20195014,No,No,No,20195014_No_No_No
20193087,No,No,No,20193087_No_No_No
20197007,No,No,No,20197007_No_No_No
20191265,No,No,No,20191265_No_No_No
20191174,No,No,No,20191174_No_No_No
20195075,No,No,No,20195075_No_No_No
20191079,No,No,No,20191079_No_No_No
20194093,No,No,No,20194093_No_No_No
20191074,No,No,No,20191074_No_No_No
20191069,No,No,No,20191069_No_No_No
20192198,No,No,No,20192198_No_No_No
20191308,No,No,No,20191308_No_No_No
20197009,No,No,No,20197009_No_No_No
20195011,No,No,No,20195011_No_No_No
20193120,No,No,No,20193120_No_No_No
20193063,No,No,No,20193063_No_No_No
20193054,No,No,No,20193054_No_No_No
20191139,No,No,No,20191139_No_No_No
20192106,No,No,No,20192106_No_No_No
20191292,No,No,No,20191292_No_No_No
20192241,No,No,No,20192241_No_No_No
20194109,No,Yes,No,20194109_No_Yes_No
20194095,No,No,No,20194095_No_No_No
20194035,No,No,No,20194035_No_No_No
20191038,No,No,No,20191038_No_No_No
20192179,No,No,No,20192179_No_No_No
20192132,No,No,No,20192132_No_No_No
20191295,No,No,No,20191295_No_No_No
20195028,No,No,No,20195028_No_No_No
20192168,No,No,No,20192168_No_No_No
20191129,No,No,No,20191129_No_No_No
20193077,No,No,No,20193077_No_No_No
20193128,No,No,No,20193128_No_No_No
20192136,No,No,Yes,20192136_No_No_Yes
20191054,No,No,No,20191054_No_No_No
20194070,No,No,Yes,20194070_No_No_Yes
20195030,No,No,Yes,20195030_No_No_Yes
20192042,No,No,No,20192042_No_No_No
20197012,No,No,No,20197012_No_No_No
20191065,No,No,No,20191065_No_No_No
20192145,No,Yes,No,20192145_No_Yes_No
20191003,No,No,No,20191003_No_No_No
20197022,No,No,No,20197022_No_No_No
20192180,No,No,No,20192180_No_No_No
20194043,No,No,No,20194043_No_No_No
20192025,No,No,No,20192025_No_No_No
20191288,No,Yes,No,20191288_No_Yes_No
20197004,No,No,No,20197004_No_No_No
20192057,No,No,No,20192057_No_No_No
20191055,No,No,No,20191055_No_No_No
20196007,No,No,No,20196007_No_No_No
20191177,No,No,No,20191177_No_No_No
20194063,Yes,No,No,20194063_Yes_No_No
20193190,No,No,No,20193190_No_No_No
20195113,No,No,No,20195113_No_No_No
20194075,No,No,No,20194075_No_No_No
20191323,No,Yes,No,20191323_No_Yes_No
20191190,No,No,No,20191190_No_No_No
20191036,No,Yes,No,20191036_No_Yes_No
20191040,No,Yes,No,20191040_No_Yes_No
20195071,No,Yes,No,20195071_No_Yes_No
20192124,No,No,No,20192124_No_No_No
20191045,No,No,No,20191045_No_No_No
20195095,No,No,No,20195095_No_No_No
20195111,No,No,No,20195111_No_No_No
20194036,No,No,Yes,20194036_No_No_Yes
20191259,No,No,No,20191259_No_No_No
20191316,No,No,No,20191316_No_No_No
20192081,No,Yes,No,20192081_No_Yes_No
20194108,No,No,No,20194108_No_No_No
20194027,No,No,Yes,20194027_No_No_Yes
20191044,No,No,No,20191044_No_No_No
20193058,No,No,No,20193058_No_No_No
20191233,No,No,No,20191233_No_No_No
20192141,No,No,Yes,20192141_No_No_Yes
20193062,No,No,No,20193062_No_No_No
20193047,No,No,No,20193047_No_No_No
20191187,No,No,No,20191187_No_No_No
20181309,No,No,No,20181309_No_No_No
20184025,No,No,No,20184025_No_No_No
20183053,No,No,No,20183053_No_No_No
20181079,No,No,No,20181079_No_No_No
20184009,No,No,No,20184009_No_No_No
20183089,Yes,No,No,20183089_Yes_No_No
20181062,No,No,No,20181062_No_No_No
20181110,No,No,No,20181110_No_No_No
20181038,No,No,No,20181038_No_No_No
20181264,No,No,No,20181264_No_No_No
20183091,No,No,No,20183091_No_No_No
20181203,No,No,No,20181203_No_No_No
20185100,No,No,No,20185100_No_No_No
20182022,No,No,No,20182022_No_No_No
20183039,No,No,No,20183039_No_No_No
20182113,No,No,No,20182113_No_No_No
20182017,No,No,No,20182017_No_No_No
20184050,No,No,No,20184050_No_No_No
20183154,No,No,Yes,20183154_No_No_Yes
20181166,No,No,No,20181166_No_No_No
20187028,No,No,No,20187028_No_No_No
20183059,No,No,No,20183059_No_No_No
20182094,No,No,No,20182094_No_No_No
20183043,No,No,No,20183043_No_No_No
20182049,No,No,No,20182049_No_No_No
20183149,No,No,No,20183149_No_No_No
20182155,No,No,No,20182155_No_No_No
20182073,No,No,No,20182073_No_No_No
20184027,No,No,No,20184027_No_No_No
20181276,No,No,No,20181276_No_No_No
20181231,No,No,No,20181231_No_No_No
20185114,No,No,Yes,20185114_No_No_Yes
20181105,No,No,No,20181105_No_No_No
20183159,No,No,No,20183159_No_No_No
20186030,No,No,No,20186030_No_No_No
20181243,No,No,No,20181243_No_No_No
20182199,No,No,No,20182199_No_No_No
20185134,No,No,No,20185134_No_No_No
20182159,No,No,No,20182159_No_No_No
20183092,No,No,No,20183092_No_No_No
20182071,No,No,Yes,20182071_No_No_Yes
20181049,No,No,No,20181049_No_No_No
20183141,No,No,No,20183141_No_No_No
20183034,No,No,No,20183034_No_No_No
20184038,No,No,No,20184038_No_No_No
20181086,No,No,No,20181086_No_No_No
20182106,No,No,No,20182106_No_No_No
20183210,No,No,No,20183210_No_No_No
20183022,No,No,No,20183022_No_No_No
20181232,No,No,No,20181232_No_No_No
20185139,Yes,No,No,20185139_Yes_No_No
20181188,No,No,No,20181188_No_No_No
20185076,No,No,No,20185076_No_No_No
20181114,No,No,No,20181114_No_No_No
20183065,No,No,No,20183065_No_No_No
20187036,No,No,No,20187036_No_No_No
20185138,No,No,No,20185138_No_No_No
20183224,No,No,Yes,20183224_No_No_Yes
20184024,No,No,Yes,20184024_No_No_Yes
20185097,No,Yes,No,20185097_No_Yes_No
20181107,No,No,No,20181107_No_No_No
20186019,No,No,No,20186019_No_No_No
20183025,No,No,No,20183025_No_No_No
20183140,No,No,Yes,20183140_No_No_Yes
20184016,No,No,No,20184016_No_No_No
20183116,No,No,No,20183116_No_No_No
20187003,No,No,No,20187003_No_No_No
20185132,No,No,No,20185132_No_No_No
20186012,No,No,No,20186012_No_No_No
20181304,No,No,No,20181304_No_No_No
20183161,No,No,Yes,20183161_No_No_Yes
20181226,No,No,No,20181226_No_No_No
20182035,No,No,No,20182035_No_No_No
20181237,No,No,No,20181237_No_No_No
20185085,No,No,No,20185085_No_No_No
20182178,No,No,No,20182178_No_No_No
20181269,No,Yes,No,20181269_No_Yes_No
20185036,No,No,No,20185036_No_No_No
20182081,No,No,No,20182081_No_No_No
20183087,No,No,No,20183087_No_No_No
20181056,No,No,No,20181056_No_No_No
20181170,Yes,No,No,20181170_Yes_No_No
20181002,No,No,No,20181002_No_No_No
20182019,Yes,No,No,20182019_Yes_No_No
20181148,No,No,No,20181148_No_No_No
20182110,No,No,No,20182110_No_No_No
20183085,No,No,No,20183085_No_No_No
20184002,No,No,No,20184002_No_No_No
20181077,No,No,No,20181077_No_No_No
20184005,No,No,No,20184005_No_No_No
20186001,No,No,No,20186001_No_No_No
20182023,No,No,No,20182023_No_No_No
20187026,No,No,No,20187026_No_No_No
20184031,No,No,No,20184031_No_No_No
20182181,No,No,No,20182181_No_No_No
20185067,No,No,No,20185067_No_No_No
20181214,No,No,No,20181214_No_No_No
20181059,No,No,No,20181059_No_No_No
20183020,No,No,No,20183020_No_No_No
20182004,No,No,Yes,20182004_No_No_Yes
20182002,No,No,No,20182002_No_No_No
20183126,No,No,No,20183126_No_No_No
20185016,No,No,No,20185016_No_No_No
20181302,No,No,No,20181302_No_No_No
20187029,No,No,No,20187029_No_No_No
20183029,No,No,No,20183029_No_No_No
20183171,No,Yes,No,20183171_No_Yes_No
20184030,No,No,No,20184030_No_No_No
20181031,No,No,Yes,20181031_No_No_Yes
20182116,No,No,No,20182116_No_No_No
20181159,No,No,Yes,20181159_No_No_Yes
20183139,No,No,No,20183139_No_No_No
20181018,No,No,No,20181018_No_No_No
20181045,No,No,No,20181045_No_No_No
20183134,No,No,No,20183134_No_No_No
20183145,No,No,No,20183145_No_No_No
20185008,No,No,No,20185008_No_No_No
20185005,No,No,No,20185005_No_No_No
20184008,No,No,No,20184008_No_No_No
20182163,No,No,No,20182163_No_No_No
20181324,No,No,No,20181324_No_No_No
20182037,No,No,No,20182037_No_No_No
20181070,No,No,No,20181070_No_No_No
20183200,No,No,No,20183200_No_No_No
20183102,No,No,No,20183102_No_No_No
20185048,No,No,No,20185048_No_No_No
20181156,No,No,No,20181156_No_No_No
20183010,No,No,No,20183010_No_No_No
20184047,No,No,No,20184047_No_No_No
20181234,No,No,No,20181234_No_No_No
20182095,No,No,No,20182095_No_No_No
20183046,No,No,No,20183046_No_No_No
20182020,No,No,No,20182020_No_No_No
20183081,No,No,No,20183081_No_No_No
20182146,No,No,No,20182146_No_No_No
20181271,No,No,No,20181271_No_No_No
20185104,No,No,No,20185104_No_No_No
20182090,No,No,No,20182090_No_No_No
20181310,No,No,No,20181310_No_No_No
20185007,No,No,No,20185007_No_No_No
20185052,No,No,No,20185052_No_No_No
20185049,No,No,No,20185049_No_No_No
20184048,No,No,No,20184048_No_No_No
20182099,No,No,No,20182099_No_No_No
20182136,No,No,No,20182136_No_No_No
20184044,No,Yes,No,20184044_No_Yes_No
20183219,No,No,No,20183219_No_No_No
20187031,No,No,No,20187031_No_No_No
20182056,No,No,No,20182056_No_No_No
20182063,No,No,No,20182063_No_No_No
20181205,No,No,No,20181205_No_No_No
20185041,No,No,No,20185041_No_No_No
20181171,No,No,No,20181171_No_No_No
20181190,No,No,No,20181190_No_No_No
20185032,No,No,No,20185032_No_No_No
20182158,No,No,No,20182158_No_No_No
20185044,No,No,Yes,20185044_No_No_Yes
20181325,No,No,No,20181325_No_No_No
20183178,No,No,No,20183178_No_No_No
20184057,No,No,No,20184057_No_No_No
20186006,No,No,No,20186006_No_No_No
20183023,No,No,No,20183023_No_No_No
20183179,No,No,No,20183179_No_No_No
20181071,No,No,No,20181071_No_No_No
20186003,Yes,No,No,20186003_Yes_No_No
20185111,No,No,No,20185111_No_No_No
20181076,No,No,No,20181076_No_No_No
20181033,No,No,No,20181033_No_No_No
20182029,No,Yes,No,20182029_No_Yes_No
20184073,No,No,No,20184073_No_No_No
20184017,No,No,No,20184017_No_No_No
20181187,No,No,No,20181187_No_No_No
20182072,No,No,No,20182072_No_No_No
20183062,No,No,Yes,20183062_No_No_Yes
20181168,No,No,Yes,20181168_No_No_Yes
20185001,No,No,No,20185001_No_No_No
20181265,No,No,No,20181265_No_No_No
20182040,No,No,No,20182040_No_No_No
20182075,No,No,No,20182075_No_No_No
20181209,No,No,No,20181209_No_No_No
20181053,No,No,No,20181053_No_No_No
20181042,No,Yes,No,20181042_No_Yes_No
20182166,No,No,No,20182166_No_No_No
20181179,No,No,No,20181179_No_No_No
20181244,No,Yes,No,20181244_No_Yes_No
20182161,No,No,No,20182161_No_No_No
20183172,No,No,No,20183172_No_No_No
20181194,No,No,No,20181194_No_No_No
20187022,No,No,No,20187022_No_No_No
20181129,No,No,No,20181129_No_No_No
20182041,No,No,No,20182041_No_No_No
20182191,No,No,Yes,20182191_No_No_Yes
20183031,Yes,No,No,20183031_Yes_No_No
20182192,No,Yes,No,20182192_No_Yes_No
20184028,No,No,No,20184028_No_No_No
20183101,No,No,No,20183101_No_No_No
20187027,No,No,No,20187027_No_No_No
20185031,No,No,No,20185031_No_No_No
20182084,No,No,No,20182084_No_No_No
20182100,No,No,No,20182100_No_No_No
20181292,No,No,No,20181292_No_No_No
20185106,No,No,No,20185106_No_No_No
20182132,No,No,No,20182132_No_No_No
20182148,No,No,No,20182148_No_No_No
20183012,No,No,No,20183012_No_No_No
20185095,No,No,No,20185095_No_No_No
20185094,No,No,No,20185094_No_No_No
20183007,No,Yes,No,20183007_No_Yes_No
20182079,No,No,No,20182079_No_No_No
20181144,No,No,No,20181144_No_No_No
20183194,No,No,No,20183194_No_No_No
20181067,No,No,No,20181067_No_No_No
20182044,No,No,No,20182044_No_No_No
20187005,No,No,No,20187005_No_No_No
20181211,No,No,No,20181211_No_No_No
20181138,No,No,No,20181138_No_No_No
20182026,No,No,No,20182026_No_No_No
20181213,No,No,Yes,20181213_No_No_Yes
20181162,No,No,No,20181162_No_No_No
20182102,No,No,No,20182102_No_No_No
20184051,No,No,No,20184051_No_No_No
20182152,No,No,No,20182152_No_No_No
20181206,No,No,No,20181206_No_No_No
20184062,No,No,No,20184062_No_No_No
20182129,No,No,No,20182129_No_No_No
20183129,No,No,No,20183129_No_No_No
20185092,No,No,No,20185092_No_No_No
20182031,No,No,No,20182031_No_No_No
20187017,No,No,No,20187017_No_No_No
20184067,No,No,No,20184067_No_No_No
20183151,No,No,No,20183151_No_No_No
20183057,No,No,No,20183057_No_No_No
20181024,No,No,No,20181024_No_No_No
20187004,No,No,No,20187004_No_No_No
20181048,No,No,No,20181048_No_No_No
20185004,No,No,No,20185004_No_No_No
20182119,No,No,No,20182119_No_No_No
20185091,No,No,No,20185091_No_No_No
20185029,No,No,No,20185029_No_No_No
20182120,No,No,No,20182120_No_No_No
20181010,No,Yes,No,20181010_No_Yes_No
20181284,No,No,No,20181284_No_No_No
20182164,No,No,No,20182164_No_No_No
20181026,No,No,No,20181026_No_No_No
20181185,No,No,No,20181185_No_No_No
20181225,No,Yes,No,20181225_No_Yes_No
20182092,No,No,No,20182092_No_No_No
20181176,No,No,No,20181176_No_No_No
20186002,No,No,No,20186002_No_No_No
20185079,No,No,No,20185079_No_No_No
20182167,No,No,No,20182167_No_No_No
20181093,No,No,No,20181093_No_No_No
20186017,No,No,No,20186017_No_No_No
20182149,No,No,No,20182149_No_No_No
20181257,No,No,No,20181257_No_No_No
20183211,No,No,No,20183211_No_No_No
20182176,No,No,No,20182176_No_No_No
20183054,No,No,No,20183054_No_No_No
20181082,No,Yes,No,20181082_No_Yes_No
20182069,No,No,No,20182069_No_No_No
20181275,No,No,No,20181275_No_No_No
20183168,No,No,No,20183168_No_No_No
20181250,No,No,No,20181250_No_No_No
20185050,No,No,No,20185050_No_No_No
20181085,No,No,No,20181085_No_No_No
20183120,No,No,No,20183120_No_No_No
20183133,No,No,No,20183133_No_No_No
20181009,No,No,No,20181009_No_No_No
20185140,No,No,No,20185140_No_No_No
20181184,No,No,No,20181184_No_No_No
20183050,No,No,No,20183050_No_No_No
20182130,No,No,No,20182130_No_No_No
20181130,No,No,No,20181130_No_No_No
20184074,No,No,No,20184074_No_No_No
20185062,No,Yes,No,20185062_No_Yes_No
20182118,No,No,No,20182118_No_No_No
20182177,No,No,No,20182177_No_No_No
20182021,No,No,No,20182021_No_No_No
20183208,No,No,No,20183208_No_No_No
20185070,No,No,No,20185070_No_No_No
20181298,No,No,No,20181298_No_No_No
20184053,No,No,No,20184053_No_No_No
20181046,No,No,No,20181046_No_No_No
20183011,No,No,No,20183011_No_No_No
20186015,No,No,No,20186015_No_No_No
20185034,No,No,No,20185034_No_No_No
20184015,No,No,No,20184015_No_No_No
20181201,No,No,No,20181201_No_No_No
20181120,No,No,No,20181120_No_No_No
20181323,No,No,No,20181323_No_No_No
20184042,No,No,No,20184042_No_No_No
20182111,No,No,No,20182111_No_No_No
20181124,No,No,No,20181124_No_No_No
20183075,No,No,No,20183075_No_No_No
20181241,No,No,No,20181241_No_No_No
20181236,No,No,No,20181236_No_No_No
20185043,No,No,No,20185043_No_No_No
20183156,No,No,No,20183156_No_No_No
20182080,No,No,No,20182080_No_No_No
20183215,No,No,No,20183215_No_No_No
20183026,No,No,No,20183026_No_No_No
20187024,No,No,No,20187024_No_No_No
20181058,No,No,No,20181058_No_No_No
20185028,No,No,No,20185028_No_No_No
20183201,No,No,No,20183201_No_No_No
20181140,No,No,No,20181140_No_No_No
20186020,No,No,No,20186020_No_No_No
20184013,No,No,No,20184013_No_No_No
20185098,No,No,Yes,20185098_No_No_Yes
20185103,No,No,No,20185103_No_No_No
20181215,No,No,No,20181215_No_No_No
20186007,No,No,No,20186007_No_No_No
20183044,No,Yes,Yes,20183044_No_Yes_Yes
20182068,No,Yes,No,20182068_No_Yes_No
20182038,No,No,No,20182038_No_No_No
20183001,No,No,No,20183001_No_No_No
20181290,No,No,No,20181290_No_No_No
20181142,No,No,No,20181142_No_No_No
20181151,No,No,No,20181151_No_No_No
20183128,No,No,No,20183128_No_No_No
20181135,No,No,No,20181135_No_No_No
20181282,No,No,No,20181282_No_No_No
20181145,No,No,Yes,20181145_No_No_Yes
20185046,No,No,No,20185046_No_No_No
20181099,No,No,No,20181099_No_No_No
20182088,No,No,No,20182088_No_No_No
20182142,No,Yes,No,20182142_No_Yes_No
20182135,No,No,Yes,20182135_No_No_Yes
20184058,No,No,No,20184058_No_No_No
20182012,No,No,No,20182012_No_No_No
20182082,No,No,No,20182082_No_No_No
20185021,No,No,No,20185021_No_No_No
20182160,No,No,No,20182160_No_No_No
20181023,Yes,No,No,20181023_Yes_No_No
20183110,No,No,No,20183110_No_No_No
20184007,No,No,No,20184007_No_No_No
20181035,No,Yes,No,20181035_No_Yes_No
20184059,No,No,No,20184059_No_No_No
20184056,No,No,No,20184056_No_No_No
20181247,No,No,No,20181247_No_No_No
20185078,No,No,No,20185078_No_No_No
20181066,No,No,No,20181066_No_No_No
20185020,No,No,No,20185020_No_No_No
20181128,No,No,No,20181128_No_No_No
20181127,No,No,No,20181127_No_No_No
20186023,No,Yes,No,20186023_No_Yes_No
20181008,No,Yes,No,20181008_No_Yes_No
20181288,No,No,No,20181288_No_No_No
20183173,No,No,No,20183173_No_No_No
20183117,No,No,Yes,20183117_No_No_Yes
20182078,No,No,No,20182078_No_No_No
20181158,No,Yes,No,20181158_No_Yes_No
20181227,No,No,No,20181227_No_No_No
20181064,No,No,Yes,20181064_No_No_Yes
20183144,No,No,No,20183144_No_No_No
20181006,No,No,No,20181006_No_No_No
20181150,No,No,No,20181150_No_No_No
20185119,No,No,No,20185119_No_No_No
20184033,No,No,No,20184033_No_No_No
20183131,No,No,Yes,20183131_No_No_Yes
20183100,No,No,Yes,20183100_No_No_Yes
20181113,No,No,No,20181113_No_No_No
20181207,No,No,No,20181207_No_No_No
20183068,No,No,No,20183068_No_No_No
20181318,No,No,No,20181318_No_No_No
201850039,No,No,No,201850039_No_No_No
20183084,No,No,No,20183084_No_No_No
20181246,No,No,No,20181246_No_No_No
20181122,No,No,No,20181122_No_No_No
20183090,No,No,No,20183090_No_No_No
20183213,No,No,No,20183213_No_No_No
20181125,No,Yes,No,20181125_No_Yes_No
20181279,No,No,No,20181279_No_No_No
20181183,No,No,No,20181183_No_No_No
20181169,No,No,No,20181169_No_No_No
20182125,No,No,No,20182125_No_No_No
20185127,No,No,No,20185127_No_No_No
20182096,No,No,No,20182096_No_No_No
20185145,No,No,No,20185145_No_No_No
20182137,No,No,No,20182137_No_No_No
20181055,No,No,No,20181055_No_No_No
20182172,No,No,No,20182172_No_No_No
20182193,No,No,No,20182193_No_No_No
20182025,No,No,No,20182025_No_No_No
20183078,No,No,Yes,20183078_No_No_Yes
20183052,No,No,No,20183052_No_No_No
20182036,No,No,No,20182036_No_No_No
20183115,No,No,No,20183115_No_No_No
20181005,No,No,No,20181005_No_No_No
20185051,No,No,No,20185051_No_No_No
20184072,No,No,No,20184072_No_No_No
20181104,No,No,No,20181104_No_No_No
20181121,No,No,No,20181121_No_No_No
20183155,No,No,No,20183155_No_No_No
20183218,No,No,No,20183218_No_No_No
20181021,No,No,No,20181021_No_No_No
20185126,No,No,Yes,20185126_No_No_Yes
20181294,No,No,No,20181294_No_No_No
20181210,No,No,No,20181210_No_No_No
20185022,No,No,No,20185022_No_No_No
20183190,No,No,No,20183190_No_No_No
20181060,No,No,No,20181060_No_No_No
20183157,No,No,No,20183157_No_No_No
20181295,No,No,No,20181295_No_No_No
20182046,No,No,No,20182046_No_No_No
20182188,No,No,No,20182188_No_No_No
20181228,No,No,No,20181228_No_No_No
20181095,No,Yes,No,20181095_No_Yes_No
20182030,No,No,No,20182030_No_No_No
20183060,No,No,No,20183060_No_No_No
20181075,No,No,No,20181075_No_No_No
20183162,No,No,No,20183162_No_No_No
20183063,No,Yes,No,20183063_No_Yes_No
20181044,No,No,No,20181044_No_No_No
20187034,No,No,No,20187034_No_No_No
20182190,No,No,No,20182190_No_No_No
20182180,No,No,No,20182180_No_No_No
20181029,No,Yes,No,20181029_No_Yes_No
20181137,No,No,No,20181137_No_No_No
20185093,No,No,No,20185093_No_No_No
20183206,No,Yes,Yes,20183206_No_Yes_Yes
20181197,No,No,Yes,20181197_No_No_Yes
20181270,No,No,No,20181270_No_No_No
