crash_id,remoteness
20181280,Major Cities of Australia
20181083,Inner Regional Australia
20185128,Major Cities of Australia
20182201,Inner Regional Australia
20181274,Inner Regional Australia
20182032,Inner Regional Australia
20183013,Major Cities of Australia
20182074,Inner Regional Australia
20183204,Outer Regional Australia
20181268,Inner Regional Australia
20187042,Remote Australia
20182105,Major Cities of Australia
20187035,Outer Regional Australia
20181281,Major Cities of Australia
20185125,Outer Regional Australia
20181041,Inner Regional Australia
20182053,Inner Regional Australia
20181106,Very Remote Australia
20188002,Major Cities of Australia
20186027,Inner Regional Australia
20187025,Outer Regional Australia
20181266,Outer Regional Australia
20181312,Inner Regional Australia
20182151,Inner Regional Australia
20181084,Outer Regional Australia
20181080,Major Cities of Australia
20183217,Remote Australia
20184029,Outer Regional Australia
20181192,Inner Regional Australia
20182114,Major Cities of Australia
20183138,Outer Regional Australia
20183182,Outer Regional Australia
20184012,Outer Regional Australia
20184052,Outer Regional Australia
20181193,Major Cities of Australia
20184054,Major Cities of Australia
20182050,Inner Regional Australia
20185074,Inner Regional Australia
20181101,Major Cities of Australia
20182077,Inner Regional Australia
20181314,Remote Australia
20181260,Outer Regional Australia
20187002,Very Remote Australia
20183027,Outer Regional Australia
20183108,Outer Regional Australia
20182045,Major Cities of Australia
20182173,Outer Regional Australia
20183180,Very Remote Australia
20182182,Outer Regional Australia
20183195,Inner Regional Australia
20182024,Inner Regional Australia
20185144,Outer Regional Australia
20181014,Inner Regional Australia
20185012,Major Cities of Australia
20184060,Outer Regional Australia
20182015,Major Cities of Australia
20181239,Major Cities of Australia
20183033,Major Cities of Australia
20186005,Outer Regional Australia
20187038,Outer Regional Australia
20188008,Major Cities of Australia
20181154,Inner Regional Australia
20181216,Major Cities of Australia
20182175,Inner Regional Australia
20182179,Inner Regional Australia
20181117,Inner Regional Australia
20185120,Major Cities of Australia
20183073,Major Cities of Australia
20182062,Major Cities of Australia
20183166,Major Cities of Australia
20181134,Inner Regional Australia
20187037,Remote Australia
20185086,Major Cities of Australia
20183193,Major Cities of Australia
20181278,Inner Regional Australia
20181245,Inner Regional Australia
20181180,Inner Regional Australia
20181027,Inner Regional Australia
20182128,Major Cities of Australia
20182144,Inner Regional Australia
20184037,Inner Regional Australia
20185123,Outer Regional Australia
20185135,Inner Regional Australia
20183153,Outer Regional Australia
20182108,Major Cities of Australia
20183003,Inner Regional Australia
20183221,Inner Regional Australia
20182042,Inner Regional Australia
20182051,Inner Regional Australia
20185109,Inner Regional Australia
20181317,Major Cities of Australia
20187041,Very Remote Australia
20182001,Inner Regional Australia
20184045,Inner Regional Australia
20181167,Major Cities of Australia
20182150,Major Cities of Australia
20181020,Inner Regional Australia
20181081,Major Cities of Australia
20181109,Major Cities of Australia
20181069,Major Cities of Australia
20184003,Remote Australia
20183186,Inner Regional Australia
20185102,Major Cities of Australia
20181186,Inner Regional Australia
20185026,Outer Regional Australia
20181100,Outer Regional Australia
20185141,Major Cities of Australia
20184032,Outer Regional Australia
20183183,Inner Regional Australia
20181143,Outer Regional Australia
20185064,Remote Australia
20185063,Outer Regional Australia
20184019,Outer Regional Australia
20183176,Outer Regional Australia
20182058,Major Cities of Australia
20183130,Major Cities of Australia
20182197,Inner Regional Australia
20184026,Very Remote Australia
20181087,Outer Regional Australia
20183041,Major Cities of Australia
20183047,Outer Regional Australia
20182011,Major Cities of Australia
20181088,Major Cities of Australia
20185066,Remote Australia
20184046,Outer Regional Australia
20187020,Very Remote Australia
20181249,Major Cities of Australia
20188009,Major Cities of Australia
20181301,Inner Regional Australia
20181248,Major Cities of Australia
20183197,Inner Regional Australia
20183016,Inner Regional Australia
20181172,Inner Regional Australia
20185117,Very Remote Australia
20185047,Inner Regional Australia
20181040,Major Cities of Australia
20185136,Major Cities of Australia
20184069,Inner Regional Australia
20187011,Remote Australia
20183135,Major Cities of Australia
20181238,Very Remote Australia
20181132,Inner Regional Australia
20182048,Major Cities of Australia
20183002,Major Cities of Australia
20186016,Inner Regional Australia
20181307,Inner Regional Australia
20181321,Inner Regional Australia
20183042,Inner Regional Australia
20184068,Major Cities of Australia
20181047,Major Cities of Australia
20182104,Inner Regional Australia
20182140,Major Cities of Australia
20185042,Very Remote Australia
20181061,Major Cities of Australia
20185040,Major Cities of Australia
20187023,Very Remote Australia
20181063,Major Cities of Australia
20181007,Major Cities of Australia
20183006,Major Cities of Australia
20181065,Major Cities of Australia
20183222,Outer Regional Australia
20181102,Outer Regional Australia
20183098,Remote Australia
20185019,Major Cities of Australia
20185023,Inner Regional Australia
20181141,Outer Regional Australia
20181208,Inner Regional Australia
20182052,Inner Regional Australia
20181068,Inner Regional Australia
20181199,Outer Regional Australia
20185039,Outer Regional Australia
20185073,Major Cities of Australia
20185077,Major Cities of Australia
20182006,Major Cities of Australia
20183177,Remote Australia
20182112,Inner Regional Australia
20185059,Major Cities of Australia
20183058,Remote Australia
20182067,Major Cities of Australia
20181074,Major Cities of Australia
20183107,Major Cities of Australia
20183198,Major Cities of Australia
20182174,Major Cities of Australia
20181224,Major Cities of Australia
20184018,Inner Regional Australia
20185030,Outer Regional Australia
20182054,Outer Regional Australia
20182091,Major Cities of Australia
20183174,Major Cities of Australia
20182039,Major Cities of Australia
20181164,Inner Regional Australia
20181251,Inner Regional Australia
20184075,Outer Regional Australia
20187012,Outer Regional Australia
20185061,Major Cities of Australia
20181034,Inner Regional Australia
20183164,Inner Regional Australia
20181174,Major Cities of Australia
20187015,Outer Regional Australia
20183014,Inner Regional Australia
20185107,Inner Regional Australia
20181160,Remote Australia
20183122,Major Cities of Australia
20183106,Very Remote Australia
20182057,Outer Regional Australia
20183030,Outer Regional Australia
20183005,Inner Regional Australia
20185105,Major Cities of Australia
20181173,Major Cities of Australia
20182169,Major Cities of Australia
20184070,Inner Regional Australia
20182085,Inner Regional Australia
20181212,Major Cities of Australia
20181316,Major Cities of Australia
20183032,Major Cities of Australia
20182061,Inner Regional Australia
20183170,Remote Australia
20182138,Major Cities of Australia
20187008,Remote Australia
20181139,Inner Regional Australia
20185069,Major Cities of Australia
20182162,Major Cities of Australia
20186014,Outer Regional Australia
20183097,Outer Regional Australia
20181219,Inner Regional Australia
20187018,Remote Australia
20181223,Outer Regional Australia
20185088,Outer Regional Australia
20182115,Inner Regional Australia
20181078,Inner Regional Australia
20186008,Outer Regional Australia
20183064,Major Cities of Australia
20185110,Major Cities of Australia
20181098,Outer Regional Australia
20183169,Major Cities of Australia
20181094,Major Cities of Australia
20183079,Remote Australia
20183163,Major Cities of Australia
20185137,Major Cities of Australia
20181181,Outer Regional Australia
20183119,Inner Regional Australia
20184040,Outer Regional Australia
20183220,Inner Regional Australia
20185060,Inner Regional Australia
20183150,Inner Regional Australia
20183181,Very Remote Australia
20184023,Outer Regional Australia
20184004,Outer Regional Australia
20182034,Major Cities of Australia
20184039,Major Cities of Australia
20183009,Outer Regional Australia
20186013,Outer Regional Australia
20181175,Inner Regional Australia
20185072,Major Cities of Australia
20181133,Major Cities of Australia
20181091,Inner Regional Australia
20182122,Major Cities of Australia
20182089,Inner Regional Australia
20181229,Major Cities of Australia
20183071,Major Cities of Australia
20187040,Very Remote Australia
20182126,Major Cities of Australia
20184041,Major Cities of Australia
20181152,Outer Regional Australia
20183152,Inner Regional Australia
20181030,Inner Regional Australia
20184066,Inner Regional Australia
20182016,Major Cities of Australia
20182064,Inner Regional Australia
20185099,Outer Regional Australia
20182121,Outer Regional Australia
20183074,Major Cities of Australia
20185143,Outer Regional Australia
20183223,Very Remote Australia
20184021,Inner Regional Australia
20182007,Outer Regional Australia
20187021,Outer Regional Australia
20184011,Outer Regional Australia
20181315,Inner Regional Australia
20181230,Inner Regional Australia
20185121,Outer Regional Australia
20183146,Outer Regional Australia
20181153,Inner Regional Australia
20181019,Inner Regional Australia
20182066,Inner Regional Australia
20181191,Major Cities of Australia
20188001,Major Cities of Australia
20181118,Major Cities of Australia
20185057,Major Cities of Australia
20181090,Inner Regional Australia
20181165,Major Cities of Australia
20181051,Outer Regional Australia
20183037,Major Cities of Australia
20182134,Outer Regional Australia
20183076,Major Cities of Australia
20183082,Major Cities of Australia
20181221,Major Cities of Australia
20181258,Inner Regional Australia
20182133,Major Cities of Australia
20181057,Outer Regional Australia
20181155,Outer Regional Australia
20181149,Outer Regional Australia
20183105,Outer Regional Australia
20183118,Very Remote Australia
20181001,Inner Regional Australia
20184043,Inner Regional Australia
20185124,Outer Regional Australia
20183216,Major Cities of Australia
20182107,Inner Regional Australia
20187030,Outer Regional Australia
20181273,Inner Regional Australia
20181254,Outer Regional Australia
20185108,Major Cities of Australia
20182123,Inner Regional Australia
20185002,Major Cities of Australia
20181200,Outer Regional Australia
20183096,Major Cities of Australia
20183048,Inner Regional Australia
